,DateTime,Latitude,Longitude,Depth,Magnitude,MagType,NbStations,Gap,Distance,RMS,Source,EventID,assignments
219,2019/02/15 08:43:16.05,37.37634,-119.0295,5.4,2.41,Md,32,89,25,0.17,NCSN,73142621,0.0
220,2019/02/15 14:30:04.55,37.46033,-118.84016,4.46,2.07,Md,25,132,14,0.04,NCSN,73142711,73166830.0
221,2019/02/15 15:55:21.03,37.468,-121.81367,3.08,2.59,Md,76,45,10,0.11,NCSN,73142751,73289220.0
222,2019/02/15 18:19:20.69,37.46983,-121.8125,3.85,2.17,Md,50,45,10,0.07,NCSN,73142766,73289220.0
223,2019/02/16 09:26:06.11,39.21633,-123.121,6.61,2.56,Md,58,61,16,0.16,NCSN,73142926,73173775.0
224,2019/02/16 10:25:02.75,37.04183,-121.14733,6.83,2.65,Md,56,48,6,0.07,NCSN,73142941,73298060.0
225,2019/02/16 12:05:17.12,36.67767,-121.30083,2.76,2.06,Md,41,65,8,0.05,NCSN,73142951,73292360.0
226,2019/02/16 19:04:23.45,39.98267,-121.22667,-0.81,2.84,ML,47,82,30,0.2,NCSN,73143016,0.0
227,2019/02/17 05:08:26.74,36.67733,-121.29984,1.86,2.01,Md,41,82,7,0.05,NCSN,73143096,73292360.0
228,2019/02/17 09:55:24.16,38.3515,-122.39833,7.99,3.7,Mw,215,38,5,0.13,NCSN,73143141,73143141.0
229,2019/02/17 11:36:47.45,35.291,-118.53616,11.83,3.46,ML,41,33,15,0.23,NCSN,73143156,73143156.0
230,2019/02/17 14:32:44.25,40.4815,-124.76534,23.59,2.77,Md,41,259,36,0.21,NCSN,73143186,73201181.0
231,2019/02/17 20:57:13.95,38.74583,-122.70417,1.46,2.06,Md,54,45,1,0.07,NCSN,73143211,73300395.0
232,2019/02/18 09:59:42.38,38.74067,-122.708,1.42,2.52,Md,57,48,2,0.09,NCSN,73143316,73300395.0
233,2019/02/18 20:46:51.55,37.46933,-118.8065,4.76,2.24,Md,32,128,12,0.05,NCSN,73143356,73166830.0
234,2019/02/18 23:34:48.90,37.39167,-121.51067,8.12,2.85,Md,86,50,5,0.07,NCSN,73143371,73224146.0
235,2019/02/19 01:47:37.58,36.67583,-121.29617,2.95,2.32,Md,56,83,7,0.06,NCSN,73143391,73292360.0
236,2019/02/19 17:03:40.99,38.68867,-119.832,-1.36,2.33,Md,13,94,40,0.11,NCSN,73143481,0.0
237,2019/02/19 20:31:17.44,38.8195,-122.79034,1.38,2.32,Md,57,25,1,0.05,NCSN,73143531,73300395.0
238,2019/02/19 22:14:20.93,37.2775,-121.653,5.88,2.53,Md,91,28,3,0.05,NCSN,73143546,73224146.0
239,2019/02/20 04:10:38.33,36.10783,-117.93283,0.2,2.41,Md,9,128,30,0.1,NCSN,73143596,73208531.0
240,2019/02/20 08:17:58.18,40.28316,-124.54684,21.4,2.47,Md,26,261,23,0.21,NCSN,73143691,73201181.0
241,2019/02/20 18:53:31.58,36.6635,-121.28817,4.59,2.05,Md,44,82,6,0.07,NCSN,73143771,73292360.0
242,2019/02/20 21:22:15.78,38.0755,-118.88883,9.02,2.67,Md,37,45,10,0.06,NCSN,73143811,0.0
243,2019/02/21 00:16:22.84,36.02833,-117.81033,0.83,2.39,ML,10,109,4,0.24,NCSN,73143876,73208531.0
244,2019/02/21 15:13:20.09,39.82483,-120.946,6.53,2.22,Md,16,77,25,0.09,NCSN,73144236,0.0
245,2019/02/21 17:18:57.89,34.88317,-119.549,14.02,2.87,Md,7,210,13,0.04,NCSN,73144271,0.0
246,2019/02/21 22:42:45.66,37.85717,-121.80483,4.16,2.19,Md,37,132,5,0.06,NCSN,73144371,73291880.0
247,2019/02/21 23:36:31.53,40.32983,-124.4575,6.21,2.67,Md,31,248,15,0.11,NCSN,73144391,73201181.0
248,2019/02/21 23:49:44.80,37.85383,-121.805,4.37,2.05,Md,39,130,5,0.08,NCSN,73144396,73291880.0
249,2019/02/22 07:41:58.23,40.3385,-124.31983,26.45,2.47,Md,30,202,4,0.12,NCSN,73144476,73201181.0
250,2019/02/23 01:50:24.36,35.50383,-118.3785,3.72,2.08,Md,5,183,20,0.0,NCSN,73144686,73209576.0
251,2019/02/23 05:38:46.12,41.02733,-123.80033,22.18,2.18,Md,25,53,18,0.11,NCSN,73144721,73138600.0
252,2019/02/23 09:39:28.34,38.82483,-122.7645,2.34,2.72,Md,70,42,1,0.06,NCSN,73144826,73300395.0
253,2019/02/23 18:12:32.79,40.32417,-124.48,7.19,2.11,Md,25,249,17,0.13,NCSN,73144951,73201181.0
254,2019/02/23 23:50:34.93,40.04583,-120.7945,-0.5,2.22,Md,31,67,8,0.14,NCSN,73145026,0.0
255,2019/02/24 00:10:03.11,35.77867,-121.34267,3.91,2.45,Md,64,191,10,0.07,NCSN,73145031,73174665.0
256,2019/02/24 20:54:46.39,40.37783,-125.04733,16.21,2.99,ML,62,247,61,0.2,NCSN,73145311,73155640.0
257,2019/02/24 21:05:12.47,40.38817,-125.07166,11.08,4.08,Mw,84,238,63,0.2,NCSN,73145321,73155640.0
258,2019/02/25 04:58:48.19,36.619,-121.16417,5.15,2.01,Md,34,73,5,0.08,NCSN,73145431,73292360.0
259,2019/02/25 10:31:30.66,37.40317,-119.06267,5.61,2.15,Md,32,79,11,0.06,NCSN,73145506,0.0
260,2019/02/25 13:11:57.20,38.83783,-122.83067,2.09,2.22,Md,44,68,0,0.04,NCSN,73145546,73300395.0
261,2019/02/25 13:55:14.27,40.64483,-121.81384,8.33,2.28,Md,23,64,24,0.15,NCSN,73145581,0.0
262,2019/02/25 14:30:45.17,38.94217,-122.68916,2.06,2.09,Md,41,184,2,0.07,NCSN,73145591,73300395.0
263,2019/02/25 16:02:18.79,38.82784,-122.8105,1.55,2.23,Md,56,29,0,0.04,NCSN,73145631,73300395.0
264,2019/02/25 18:31:35.10,36.23683,-120.8115,6.78,3.04,ML,86,57,3,0.12,NCSN,73145656,73141190.0
265,2019/02/25 23:20:26.24,40.48217,-124.20717,21.58,2.38,Md,24,73,8,0.08,NCSN,73145736,73201181.0
266,2019/02/26 10:24:36.02,39.98633,-122.61933,12.53,2.03,Md,10,115,7,0.08,NCSN,73145831,0.0
267,2019/02/26 13:24:26.26,36.65383,-121.27883,6.19,2.45,Md,54,54,6,0.07,NCSN,73145851,73292360.0
268,2019/02/26 23:10:55.81,38.786,-122.7775,2.24,2.44,Md,42,80,1,0.07,NCSN,73145971,73300395.0
269,2019/02/27 00:50:22.17,37.57767,-118.85583,5.8,2.3,Md,31,100,3,0.03,NCSN,73145981,73319936.0
270,2019/02/27 06:52:19.86,38.7875,-122.7775,2.34,2.53,Md,62,45,1,0.08,NCSN,73146061,73300395.0
271,2019/02/27 12:44:12.13,35.46117,-118.46567,4.56,2.46,Md,8,159,32,0.08,NCSN,73146136,73143156.0
272,2019/02/27 19:46:06.12,38.81116,-122.8165,2.73,2.2,Md,54,26,1,0.05,NCSN,73146251,73300395.0
273,2019/02/28 03:00:33.44,38.83183,-122.8005,2.12,2.26,Md,52,37,1,0.06,NCSN,73146326,73300395.0
274,2019/02/28 05:25:55.09,35.82217,-121.07484,6.1,2.0,Md,46,92,2,0.05,NCSN,73146381,0.0
275,2019/02/28 05:41:49.50,38.3615,-122.17416,8.3,2.04,Md,47,48,10,0.15,NCSN,73146386,73143141.0
276,2019/02/28 05:52:03.53,38.83133,-122.84534,1.94,2.27,Md,56,70,1,0.04,NCSN,73146401,73300395.0
277,2019/02/28 11:45:16.64,40.37483,-124.961,23.53,2.87,Md,23,280,54,0.17,NCSN,73146476,73155640.0
278,2019/02/28 13:33:27.47,38.8175,-122.78384,1.49,2.29,Md,55,33,1,0.05,NCSN,73146511,73300395.0
279,2019/02/28 18:56:58.22,38.78483,-122.75733,0.88,2.3,Md,47,39,2,0.06,NCSN,73146576,73300395.0
280,2019/03/01 04:27:08.07,40.33767,-124.11884,26.95,2.45,Md,23,58,9,0.1,NCSN,73146686,73201181.0
281,2019/03/01 12:07:22.33,36.15833,-120.738,8.25,2.29,Md,62,68,6,0.07,NCSN,73146826,73141190.0
282,2019/03/01 21:42:02.86,36.68017,-121.30383,4.89,2.47,Md,55,55,8,0.06,NCSN,73146991,73292360.0
283,2019/03/01 21:44:13.80,36.03133,-120.59734,4.99,2.15,Md,58,82,6,0.06,NCSN,73146996,0.0
284,2019/03/02 04:15:56.86,36.71333,-119.367,21.01,2.08,Md,13,169,43,0.08,NCSN,73147111,0.0
285,2019/03/02 05:02:06.90,35.08567,-118.372,14.53,2.1,Md,7,98,33,0.13,NCSN,73147116,0.0
286,2019/03/02 05:55:56.60,40.2985,-124.52866,19.5,3.79,Mw,35,249,21,0.13,NCSN,73147131,73201181.0
287,2019/03/02 09:50:39.84,40.29333,-124.515,19.89,2.7,Md,22,265,20,0.11,NCSN,73147171,73201181.0
288,2019/03/02 10:09:29.39,40.45767,-124.766,24.65,2.84,Md,47,267,36,0.13,NCSN,73147176,73201181.0
289,2019/03/02 18:45:14.71,38.84133,-122.82333,1.85,2.02,Md,55,45,1,0.04,NCSN,73147306,73300395.0
290,2019/03/02 20:36:43.85,35.7985,-120.34834,10.24,2.87,Md,73,62,3,0.06,NCSN,73147341,73315876.0
291,2019/03/02 20:56:02.23,36.1975,-121.89384,16.11,2.15,Md,21,250,12,0.07,NCSN,73147351,0.0
292,2019/03/03 15:04:08.22,38.89517,-122.68017,3.43,3.09,ML,74,59,5,0.08,NCSN,73147611,73300395.0
293,2019/03/03 15:44:17.37,40.41067,-125.2955,23.4,2.82,Md,37,275,82,0.27,NCSN,73147626,73155640.0
294,2019/03/04 07:50:55.04,37.02817,-121.10284,10.42,2.08,Md,48,92,7,0.07,NCSN,73147796,73298060.0
295,2019/03/04 08:03:41.45,37.21883,-122.01733,8.47,2.09,Md,64,77,4,0.13,NCSN,73147801,0.0
296,2019/03/04 20:53:00.83,38.817,-122.81717,2.52,2.17,Md,58,31,1,0.07,NCSN,73148016,73300395.0
297,2019/03/05 09:25:53.71,40.41933,-125.65266,10.24,2.55,Md,22,301,112,0.27,NCSN,73148206,73169010.0
298,2019/03/05 10:23:27.51,39.70933,-120.6285,-1.09,2.19,Md,24,77,18,0.17,NCSN,73148221,0.0
299,2019/03/06 01:58:01.43,35.3375,-118.5505,9.48,2.11,Md,7,192,17,0.06,NCSN,73148521,73143156.0
300,2019/03/06 08:14:02.82,37.602,-121.60484,1.33,2.37,Md,61,49,10,0.13,NCSN,73148601,0.0
301,2019/03/06 15:25:32.79,36.59917,-121.20184,2.76,2.13,Md,43,99,4,0.07,NCSN,73148691,73292360.0
302,2019/03/07 13:13:56.38,40.36583,-123.48367,32.58,2.67,ML,63,23,15,0.14,NCSN,73149161,0.0
303,2019/03/07 13:22:02.51,36.68983,-121.29266,5.35,2.29,Md,44,110,9,0.07,NCSN,73149166,73292360.0
304,2019/03/08 13:46:19.41,35.05067,-119.55183,16.18,2.35,Md,8,115,16,0.17,NCSN,73149481,0.0
305,2019/03/08 16:21:55.71,40.44867,-125.75633,8.74,2.87,ML,26,285,120,0.22,NCSN,73149496,73169010.0
306,2019/03/08 18:55:37.86,41.56783,-118.74133,0.92,3.34,ML,21,190,97,0.22,NCSN,73149556,73149556.0
307,2019/03/08 22:55:56.92,38.83,-122.79183,1.89,2.95,ML,72,33,1,0.05,NCSN,73149626,73300395.0
308,2019/03/09 03:17:38.76,40.32483,-121.9915,-0.84,2.17,Md,23,56,16,0.23,NCSN,73149746,0.0
309,2019/03/09 06:41:32.25,37.81133,-122.19883,8.27,2.82,Md,99,30,3,0.08,NCSN,73149761,73291880.0
310,2019/03/09 14:57:44.71,34.51933,-120.522,2.17,2.06,Md,8,278,20,0.24,NCSN,73149861,0.0
311,2019/03/09 17:53:14.79,40.33733,-124.359,16.07,2.29,Md,22,201,6,0.08,NCSN,73149896,73201181.0
312,2019/03/09 20:04:17.40,36.827,-121.55383,6.0,2.36,Md,52,53,4,0.07,NCSN,73149946,73292360.0
313,2019/03/09 20:32:49.37,40.32017,-124.48634,9.53,2.2,Md,20,280,13,0.14,NCSN,73149971,73201181.0
314,2019/03/10 03:24:59.64,38.81917,-122.80417,1.85,2.18,Md,60,51,1,0.05,NCSN,73150051,73300395.0
315,2019/03/10 08:00:49.92,38.82033,-122.76167,1.86,2.26,Md,55,46,1,0.05,NCSN,73150101,73300395.0
316,2019/03/10 12:39:06.90,38.015,-122.09467,16.08,2.43,Md,82,46,4,0.13,NCSN,73150196,73291880.0
317,2019/03/10 22:26:48.56,38.80783,-122.81617,2.15,2.61,Md,58,21,1,0.04,NCSN,73150321,73300395.0
318,2019/03/11 08:27:59.04,38.81067,-122.82684,1.7,2.67,Md,56,33,0,0.04,NCSN,73150546,73300395.0
319,2019/03/11 08:28:14.81,38.81,-122.82784,2.02,2.63,Md,37,47,0,0.05,NCSN,73150551,73300395.0
320,2019/03/11 09:32:40.55,38.755,-122.72317,1.66,2.14,Md,54,37,1,0.07,NCSN,73150626,73300395.0
321,2019/03/11 11:39:53.99,40.575,-122.15517,21.37,2.67,Md,30,59,7,0.13,NCSN,73150686,0.0
322,2019/03/12 05:16:00.54,37.8035,-121.96783,11.21,2.69,Md,103,58,4,0.09,NCSN,73150936,73291880.0
323,2019/03/12 05:21:10.34,37.23117,-121.611,6.75,2.54,Md,95,35,6,0.07,NCSN,73150941,73224146.0
324,2019/03/13 10:21:26.84,34.74317,-119.26234,3.86,2.5,Md,6,245,26,0.03,NCSN,73151531,0.0
325,2019/03/13 10:37:12.92,39.90617,-120.04366,5.92,2.38,Md,17,173,27,0.19,NCSN,73151536,0.0
326,2019/03/13 21:11:06.49,38.82667,-122.81384,1.82,2.01,Md,47,42,0,0.04,NCSN,73151741,73300395.0
327,2019/03/14 09:23:31.46,40.32767,-124.4505,9.05,2.25,Md,14,277,10,0.07,NCSN,73151961,73201181.0
328,2019/03/14 10:46:03.81,36.7955,-121.41766,5.11,2.03,Md,44,99,4,0.08,NCSN,73151981,73292360.0
329,2019/03/14 16:32:13.94,40.40833,-124.2595,27.52,2.16,Md,28,111,9,0.09,NCSN,73152031,73201181.0
330,2019/03/14 21:12:35.11,38.79417,-122.7795,-0.5,2.49,Md,42,72,1,0.05,NCSN,73152086,73300395.0
331,2019/03/15 14:55:10.32,39.58467,-120.45567,-1.39,2.82,Md,31,67,21,0.09,NCSN,73152386,0.0
332,2019/03/16 01:29:52.78,37.66633,-122.50417,9.38,2.51,Md,90,97,4,0.06,NCSN,73152626,73286930.0
333,2019/03/16 12:49:28.73,36.63517,-121.2555,8.7,2.68,Md,78,77,6,0.07,NCSN,73152771,73292360.0
334,2019/03/16 14:54:45.98,39.609,-120.0435,-1.47,2.91,Md,25,116,7,0.25,NCSN,73152811,0.0
335,2019/03/16 17:24:26.09,38.81917,-122.80583,3.04,2.57,Md,56,22,1,0.05,NCSN,73152881,73300395.0
336,2019/03/16 22:20:20.76,39.1365,-123.59617,4.8,2.38,Md,44,126,15,0.08,NCSN,73152966,73264475.0
337,2019/03/16 23:32:09.54,37.399,-118.893,0.59,2.98,ML,38,64,22,0.04,NCSN,73153031,73319936.0
338,2019/03/17 08:17:11.10,40.3495,-124.43134,27.03,2.13,Md,24,249,10,0.16,NCSN,73153231,73201181.0
339,2019/03/18 01:45:40.06,36.61867,-121.15967,5.95,2.09,Md,37,118,5,0.09,NCSN,73153501,73292360.0
340,2019/03/18 09:14:54.71,40.32333,-125.09,12.21,2.49,Md,30,298,64,0.29,NCSN,73153701,73155640.0
341,2019/03/18 14:01:36.16,40.51867,-124.22217,11.26,2.28,Md,27,110,7,0.11,NCSN,73153771,73201181.0
342,2019/03/18 14:11:06.89,38.7055,-118.47083,7.45,2.51,Md,31,213,38,0.08,NCSN,73153776,0.0
343,2019/03/18 15:44:20.92,39.84683,-120.11034,7.41,2.31,Md,8,306,70,0.09,NCSN,73153816,0.0
344,2019/03/18 18:56:53.09,37.6175,-118.8545,7.38,2.76,Md,36,121,1,0.05,NCSN,73153846,73319936.0
345,2019/03/18 20:27:56.94,38.53967,-122.52766,6.26,2.21,Md,50,113,6,0.1,NCSN,73153891,0.0
346,2019/03/18 22:35:56.80,35.20016,-120.74783,7.46,2.52,Md,64,79,4,0.08,NCSN,73153936,0.0
347,2019/03/18 23:36:26.02,40.11717,-123.7685,22.5,2.09,Md,25,64,2,0.1,NCSN,73153956,0.0
348,2019/03/19 01:34:57.56,36.10433,-117.91666,9.67,2.28,Md,7,163,40,0.04,NCSN,73153991,73208531.0
349,2019/03/19 08:10:40.11,38.07883,-118.09067,2.46,2.19,Md,25,213,41,0.05,NCSN,73154116,0.0
350,2019/03/19 10:18:44.76,37.37033,-121.73167,6.2,2.28,Md,88,33,3,0.08,NCSN,73154156,73224146.0
351,2019/03/19 16:27:27.43,40.37867,-124.808,13.31,2.82,Md,56,250,41,0.12,NCSN,73154246,73201181.0
352,2019/03/20 19:30:01.78,35.9715,-117.9995,5.33,2.84,Md,10,67,17,0.06,NCSN,73154691,73208531.0
353,2019/03/21 06:31:39.54,34.74583,-118.9575,12.93,2.02,Md,6,199,66,0.02,NCSN,73154896,0.0
354,2019/03/21 08:08:11.36,38.8285,-122.7515,1.01,2.06,Md,63,69,1,0.07,NCSN,73154921,73300395.0
355,2019/03/21 13:51:36.84,38.77733,-122.71967,1.49,2.45,Md,69,33,1,0.07,NCSN,73155001,73300395.0
356,2019/03/21 19:36:00.06,40.34033,-124.5415,25.3,2.33,Md,22,266,18,0.13,NCSN,73155116,73201181.0
357,2019/03/22 06:20:48.80,36.4775,-120.99617,7.76,2.14,Md,51,135,6,0.09,NCSN,73154830,73292360.0
358,2019/03/22 17:55:27.93,40.39867,-124.35516,29.83,2.69,Md,30,194,9,0.13,NCSN,73155005,73201181.0
359,2019/03/23 13:24:21.99,39.7305,-122.64633,14.28,2.01,Md,17,100,6,0.06,NCSN,73155260,0.0
360,2019/03/23 15:31:04.96,37.63467,-119.05083,0.12,2.24,Md,27,75,2,0.05,NCSN,73155300,73319936.0
361,2019/03/23 17:19:23.11,36.03683,-118.33916,13.48,2.48,Md,6,88,39,0.02,NCSN,73155325,73209141.0
362,2019/03/23 18:20:07.89,40.34117,-124.43017,18.02,3.04,ML,39,250,9,0.13,NCSN,73155340,73201181.0
363,2019/03/23 20:30:28.54,35.7325,-120.27917,12.12,2.21,Md,61,49,5,0.09,NCSN,73155385,73315876.0
364,2019/03/24 09:46:57.74,37.63033,-118.80817,0.39,2.0,Md,27,59,3,0.11,NCSN,73155630,73319936.0
365,2019/03/24 11:32:02.01,40.419,-125.13717,6.86,4.35,Mw,80,248,68,0.21,NCSN,73155640,73155640.0
366,2019/03/24 19:55:33.64,37.635,-119.05133,0.38,2.12,Md,30,75,2,0.06,NCSN,73156185,73319936.0
367,2019/03/25 04:43:13.41,36.644,-121.14233,9.68,2.17,Md,48,97,9,0.13,NCSN,73155870,73292360.0
368,2019/03/25 15:39:56.22,40.271,-121.37267,4.36,2.14,Md,13,114,15,0.05,NCSN,73156080,0.0
369,2019/03/25 17:39:41.68,35.31233,-118.56184,6.21,2.12,Md,8,163,15,0.08,NCSN,73156195,73170180.0
370,2019/03/25 19:55:23.19,37.63433,-119.051,0.05,2.11,Md,33,76,2,0.06,NCSN,73156235,73319936.0
371,2019/03/25 20:54:25.70,38.8205,-122.79366,3.49,2.27,Md,68,23,1,0.05,NCSN,73156280,73300395.0
372,2019/03/26 05:57:35.82,37.236,-121.6195,5.4,2.89,Md,101,33,5,0.08,NCSN,73156445,73224146.0
373,2019/03/26 06:41:10.52,38.7855,-122.76217,0.67,2.14,Md,60,44,2,0.08,NCSN,73156455,73300395.0
374,2019/03/26 08:05:22.64,38.8045,-122.8265,1.71,2.62,Md,54,25,1,0.09,NCSN,73156490,73300395.0
375,2019/03/26 11:19:09.69,36.862,-121.30983,6.7,2.47,Md,63,85,8,0.07,NCSN,73156500,73292360.0
376,2019/03/26 12:51:46.71,40.467,-124.74683,25.67,2.68,Md,35,266,35,0.17,NCSN,73156540,73201181.0
377,2019/03/26 14:04:45.03,36.86033,-121.30666,6.38,2.06,Md,46,101,8,0.08,NCSN,73156570,73292360.0
378,2019/03/26 14:13:13.95,40.2935,-124.3895,16.6,2.4,Md,23,246,4,0.11,NCSN,73156575,73201181.0
379,2019/03/26 22:16:04.62,36.781,-121.509,6.25,2.52,Md,62,49,3,0.09,NCSN,73156865,73292360.0
380,2019/03/27 01:37:18.36,40.51,-124.2145,20.29,2.31,Md,34,108,11,0.13,NCSN,73156905,73201181.0
381,2019/03/27 02:58:06.59,40.37967,-124.60083,24.05,2.58,Md,22,288,24,0.1,NCSN,73156935,73201181.0
382,2019/03/27 03:29:27.20,37.9495,-122.00066,14.75,2.26,Md,90,50,7,0.12,NCSN,73156945,73291880.0
383,2019/03/27 10:37:51.05,36.86083,-121.30917,6.02,2.25,Md,51,85,8,0.08,NCSN,73157020,73292360.0
384,2019/03/27 11:27:07.38,38.09117,-122.41333,10.94,2.79,Md,113,35,8,0.14,NCSN,73157025,0.0
385,2019/03/27 11:27:30.26,38.09,-122.41666,10.41,2.55,Md,81,35,8,0.12,NCSN,73157030,0.0
386,2019/03/27 17:14:34.43,35.32767,-118.53717,10.93,2.67,Md,13,91,17,0.06,NCSN,73157135,73170180.0
387,2019/03/27 18:43:20.27,40.33567,-124.42717,20.12,2.45,Md,22,250,9,0.09,NCSN,73157155,73201181.0
388,2019/03/27 20:26:08.78,40.341,-124.18667,32.01,2.05,Md,20,72,6,0.09,NCSN,73157220,73201181.0
389,2019/03/27 22:43:45.91,37.24067,-121.62566,4.12,2.27,Md,67,52,5,0.06,NCSN,73157265,73224146.0
390,2019/03/27 22:44:18.00,37.2405,-121.62566,4.5,2.46,Md,71,52,5,0.07,NCSN,73157270,73224146.0
391,2019/03/28 06:34:14.48,38.78433,-122.7735,1.36,2.98,Md,71,45,2,0.08,NCSN,73157425,73300395.0
392,2019/03/28 07:33:58.73,38.78483,-122.773,2.25,2.25,Md,65,44,2,0.08,NCSN,73157450,73300395.0
393,2019/03/28 07:59:07.32,38.786,-122.77433,2.14,2.59,Md,64,45,1,0.08,NCSN,73157475,73300395.0
394,2019/03/28 16:14:04.67,38.8425,-122.836,1.92,2.13,Md,54,72,0,0.05,NCSN,73157670,73300395.0
395,2019/03/29 04:55:25.89,40.42883,-124.4655,27.8,4.19,Mw,37,238,12,0.18,NCSN,73157855,73201181.0
396,2019/03/29 10:47:16.60,34.71,-120.3715,-0.15,2.71,Md,6,129,7,0.33,NCSN,73157965,0.0
397,2019/03/30 00:34:18.09,38.06517,-122.26817,7.58,2.86,Md,144,41,1,0.2,NCSN,73158310,73291880.0
398,2019/03/30 09:55:44.44,38.377,-122.24733,11.88,2.61,Md,104,56,8,0.19,NCSN,73158470,0.0
399,2019/03/30 12:36:08.39,39.66367,-121.73016,21.4,2.7,Md,24,62,23,0.24,NCSN,73158505,73309356.0
400,2019/03/31 10:37:33.33,35.59067,-118.1405,12.04,2.01,Md,5,248,15,0.08,NCSN,73158890,73209576.0
401,2019/03/31 10:38:27.27,34.95984,-119.30517,-0.76,2.59,Md,8,122,10,0.25,NCSN,73158895,0.0
402,2019/03/31 11:15:17.16,36.07833,-117.89733,2.49,2.44,Md,15,107,13,0.1,NCSN,73158925,73208531.0
403,2019/03/31 23:29:10.44,39.042,-123.08567,-0.65,2.51,Md,57,84,5,0.09,NCSN,73159100,73199916.0
404,2019/04/01 09:20:56.67,39.48734,-120.3105,-1.46,2.36,Md,12,101,15,0.17,NCSN,73159280,0.0
405,2019/04/01 14:43:27.16,39.06633,-118.89833,-1.94,3.61,Mw,45,189,61,0.75,NCSN,73159375,73159375.0
406,2019/04/01 22:31:25.95,37.43633,-121.78484,4.61,2.09,Md,70,33,5,0.04,NCSN,73159640,73224146.0
407,2019/04/02 16:03:17.91,36.05684,-117.95067,3.8,2.38,Md,6,243,64,0.22,NCSN,73159995,73208531.0
408,2019/04/02 17:41:39.96,36.76217,-121.46317,6.07,2.11,Md,54,50,1,0.16,NCSN,73160010,73292360.0
409,2019/04/03 12:08:54.85,38.09083,-122.40884,11.52,2.47,Md,94,35,9,0.11,NCSN,73160480,0.0
410,2019/04/04 03:38:50.73,37.41033,-119.01366,3.92,2.18,Md,20,228,21,0.04,NCSN,73160740,73319936.0
411,2019/04/04 10:41:17.61,38.08033,-118.83383,5.67,2.0,Md,26,107,6,0.06,NCSN,73160910,0.0
412,2019/04/04 11:50:41.21,34.5795,-119.14017,-0.01,2.52,Md,15,136,47,0.25,NCSN,73160925,0.0
413,2019/04/04 13:12:43.51,35.72283,-121.30133,7.38,2.3,Md,52,191,3,0.15,NCSN,73160955,73174665.0
414,2019/04/04 20:50:21.39,36.5705,-121.11867,8.58,2.98,ML,78,66,5,0.08,NCSN,73161090,73292360.0
415,2019/04/05 04:07:34.69,40.317,-123.51767,29.67,2.01,Md,34,46,19,0.1,NCSN,73161260,0.0
416,2019/04/05 06:25:24.04,40.78717,-123.50883,20.86,2.01,Md,19,101,21,0.14,NCSN,73161300,73138600.0
417,2019/04/05 07:49:03.41,36.8305,-118.25367,6.89,2.06,Md,13,346,64,0.05,NCSN,73161315,73218421.0
418,2019/04/05 17:52:32.57,35.861,-120.41267,8.41,3.5,Mw,93,42,3,0.06,NCSN,73161470,73315876.0
419,2019/04/05 22:22:33.82,38.78683,-122.75967,1.32,2.84,Md,81,35,2,0.08,NCSN,73161580,73300395.0
420,2019/04/05 22:22:58.65,38.8015,-122.761,-0.88,2.01,Md,30,91,2,0.09,NCSN,73161565,73300395.0
421,2019/04/05 22:23:12.20,38.793,-122.76783,0.03,2.08,Md,38,70,2,0.08,NCSN,73161575,73300395.0
422,2019/04/05 22:28:29.74,35.9645,-120.52,10.87,2.07,Md,67,50,2,0.05,NCSN,73161595,73315876.0
423,2019/04/06 06:39:28.25,38.77383,-122.71667,1.65,2.21,Md,56,39,1,0.08,NCSN,73161740,73300395.0
424,2019/04/06 10:23:28.72,35.7245,-121.34184,5.85,2.11,Md,50,211,7,0.1,NCSN,73161800,73174665.0
425,2019/04/06 10:58:58.57,35.70083,-121.33717,7.91,2.32,Md,56,198,6,0.21,NCSN,73161810,73174665.0
426,2019/04/07 13:33:13.50,34.74617,-119.991,5.82,2.48,Md,5,126,2,0.04,NCSN,73162195,0.0
427,2019/04/07 22:37:06.18,36.60733,-121.21333,5.69,2.2,Md,56,46,5,0.07,NCSN,73162325,73292360.0
428,2019/04/08 01:08:32.48,38.82217,-122.84967,1.87,2.11,Md,63,57,1,0.07,NCSN,73162370,73300395.0
429,2019/04/08 03:47:00.67,40.30967,-124.415,18.28,2.56,Md,30,250,7,0.12,NCSN,73162425,73201181.0
430,2019/04/08 04:24:03.22,36.622,-121.98867,11.78,2.02,Md,42,204,7,0.1,NCSN,73162450,0.0
431,2019/04/08 05:46:29.39,38.82933,-122.86617,3.13,2.34,Md,61,51,1,0.07,NCSN,73162490,73300395.0
432,2019/04/08 05:46:32.23,38.83067,-122.866,2.74,2.24,Md,18,67,1,0.03,NCSN,71110294,73300395.0
433,2019/04/08 05:47:12.61,38.83017,-122.8625,3.11,2.11,Md,58,58,1,0.07,NCSN,73162495,73300395.0
434,2019/04/08 20:26:36.04,38.97417,-123.10883,-0.65,2.36,Md,44,121,20,0.13,NCSN,73162730,73199916.0
435,2019/04/09 01:50:35.39,38.833,-122.79583,2.05,2.18,Md,58,40,1,0.05,NCSN,73162835,73300395.0
436,2019/04/09 23:00:57.59,40.30667,-124.595,18.18,2.7,Md,31,262,22,0.13,NCSN,73163280,73201181.0
437,2019/04/10 00:40:36.76,38.83317,-122.879,2.52,2.06,Md,55,44,1,0.07,NCSN,73163345,73300395.0
438,2019/04/11 06:51:43.92,38.8385,-122.83033,2.01,2.08,Md,58,62,0,0.05,NCSN,73163875,73300395.0
